Album,Track,日本語,Romaji,한국어,歌,Singer,가수,作詞,Lyrics,작사,作曲,Compose,작곡,編曲,Arrange,편곡,Release,Link,Category,Note,発音
MY舞☆TONIGHT／MIRACLE WAVE,3,MY舞☆TONIGHT (Off Vocal),MY Mai☆TONIGHT (Off Vocal),MY무희☆TONIGHT (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,EFFY,EFFY,EFFY,EFFY,EFFY,EFFY,2017-11-29,NA,Aqours,,
MY舞☆TONIGHT／MIRACLE WAVE,4,MIRACLE WAVE (Off Vocal),MIRACLE WAVE (Off Vocal),MIRACLE WAVE (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,酒井拓也(Arte Refact),Takuya Sakai(Arte Refact),사카이 타쿠야(Arte Refact),脇 眞富(Arte Refact),Masatomi Waki(Arte Refact),와키 마사토미(Arte Refact),2017-11-29,NA,Aqours,,
Awaken the power,1,Awaken the power,Awaken the power,Awaken the power,Saint Aqours Snow,Saint Aqours Snow,Saint Aqours Snow,畑 亜貴,Aki Hata,하타 아키,河田貴央,Takahiro Kawata,카와타 타카히로,河田貴央,Takahiro Kawata,카와타 타카히로,2017-12-20,https://youtu.be/APoKMSuSXlM,Aqours,,
Awaken the power,2,CRASH MIND,CRASH MIND,CRASH MIND,Saint Snow,Saint Snow,Saint Snow,畑 亜貴,Aki Hata,하타 아키,宮崎 誠,Makoto Miyazaki,미야자키 마코토,宮崎 誠,Makoto Miyazaki,미야자키 마코토,2017-12-20,https://youtu.be/ddgVXZnQt8o,SaintSnow,,
Awaken the power,3,DROPOUT!?,DROPOUT!?,DROPOUT!?,Saint Snow,Saint Snow,Saint Snow,畑 亜貴,Aki Hata,하타 아키,馬渕直純,Naozumi Mabuchi,마부치 나오즈미,馬渕直純,Naozumi Mabuchi,마부치 나오즈미,2017-12-20,https://youtu.be/OkXsedymTxc,SaintSnow,,
Awaken the power,4,Awaken the power (Off Vocal),Awaken the power (Off Vocal),Awaken the power (Off Vocal),Saint Aqours Snow,Saint Aqours Snow,Saint Aqours Snow,畑 亜貴,Aki Hata,하타 아키,河田貴央,Takahiro Kawata,카와타 타카히로,河田貴央,Takahiro Kawata,카와타 타카히로,2017-12-20,NA,Aqours,,
Awaken the power,5,聖良と理亞をおもてなせ！,Sarah to Leah o Omotenase! ,세이라와 리아를 대접하자!,,,,,,,,,,,,,2017-12-20,NA,Aqours,,
Awaken the power,6,聖良と理亞を波打ちぎわで！,Sarah to Leah o Namiuchigiwa de!,세이라와 리아를 파도 이는 바닷가에서!,,,,,,,,,,,,,2017-12-20,NA,Aqours,,
Awaken the power,7,聖良と理亞を沼津の味で！,Sarah to Leah o Numazu no Aji de!,세이라와 리아를 누마즈의 맛으로!,,,,,,,,,,,,,2017-12-20,NA,Aqours,,
TVA2 BD Vol.1,1,One More Sunshine Story,One More Sunshine Story,One More Sunshine Story,高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),2017-12-22,https://youtu.be/jwyBqK_rXYU,Aqours,"TVA2 BD Vol.1, Link is from the [Takami Chika First Solo Concert Album ～One More Sunshine Story～]",
TVA2 BD Vol.1,2,One More Sunshine Story (Off Vocal),One More Sunshine Story (Off Vocal),One More Sunshine Story (Off Vocal),高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),2017-12-22,NA,Aqours,TVA2 BD Vol.1,
WATER BLUE NEW WORLD／WONDERFUL STORIES,1,WATER BLUE NEW WORLD,WATER BLUE NEW WORLD,WATER BLUE NEW WORLD,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,佐伯高志,Takashi Saeki,사에키 타카시,佐伯高志;倉内達矢,Takashi Saeki;Tatsuya Kurauchi,사에키 타카시;쿠라우치 타츠야,2018-01-17,https://youtu.be/fHD4nFHjTOc,Aqours,,
WATER BLUE NEW WORLD／WONDERFUL STORIES,2,WONDERFUL STORIES,WONDERFUL STORIES,WONDERFUL STORIES,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,Carlos K.,Carlos K.,Carlos K.,EFFY,EFFY,EFFY,2018-01-17,https://youtu.be/Nd_rRH9Fy30,Aqours,,
WATER BLUE NEW WORLD／WONDERFUL STORIES,3,WATER BLUE NEW WORLD (Off Vocal),WATER BLUE NEW WORLD (Off Vocal),WATER BLUE NEW WORLD (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,佐伯高志,Takashi Saeki,사에키 타카시,佐伯高志;倉内達矢,Takashi Saeki;Tatsuya Kurauchi,사에키 타카시;쿠라우치 타츠야,2018-01-17,NA,Aqours,,
WATER BLUE NEW WORLD／WONDERFUL STORIES,4,WONDERFUL STORIES (Off Vocal),WONDERFUL STORIES (Off Vocal),WONDERFUL STORIES (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,Carlos K.,Carlos K.,Carlos K.,EFFY,EFFY,EFFY,2018-01-17,NA,Aqours,,
TVA2 BD Vol.2,1,おやすみなさん！,Oyasuminasan!,안녕히 주무세여러분!,国木田花丸,Hanamaru Kunikida,쿠니키다 하나마루,畑 亜貴,Aki Hata,하타 아키,白須賀 悟;増田基生,Satoru Shirasuka;Motoki Matsuda,시라스카 사토루;마츠다 모토키,白須賀 悟;増田基生,Satoru Shirasuka;Motoki Matsuda,시라스카 사토루;마츠다 모토키,2018-01-26,https://youtu.be/2fmZqdiTPG4,Aqours,"TVA2 BD Vol.2, Link is from the [Kunikida Hanamaru First Solo Concert Album ～おやすみなさん!～]",
TVA2 BD Vol.2,2,おやすみなさん！ (Off Vocal),Oyasuminasan! (Off Vocal),안녕히 주무세여러분! (Off Vocal),国木田花丸,Hanamaru Kunikida,쿠니키다 하나마루,畑 亜貴,Aki Hata,하타 아키,白須賀 悟;増田基生,Satoru Shirasuka;Motoki Matsuda,시라스카 사토루;마츠다 모토키,白須賀 悟;増田基生,Satoru Shirasuka;Motoki Matsuda,시라스카 사토루;마츠다 모토키,2018-01-26,NA,Aqours,TVA2 BD Vol.2,
TVA2 BD Vol.3,1,in this unstable world,in this unstable world,in this unstable world,津島善子,Yoshiko Tsushima,츠시마 요시코,畑 亜貴,Aki Hata,하타 아키,神谷 礼,Rei Kamiya,카미야 레이,神谷 礼,Rei Kamiya,카미야 레이,2018-02-23,https://youtu.be/bc0dF6XPeHY,Aqours,"TVA2 BD Vol.3, Link is from the [Tsushima Yoshiko First Solo Concert Album ～in this unstable world～]",
TVA2 BD Vol.3,2,Pianoforte Monologue,Pianoforte Monologue,Pianoforte Monologue,桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,青木宏憲;廣澤優也,Hironori Aoki;Yuya Hirosawa,아오키 히로노리;히로사와 유야,青木宏憲;廣澤優也,Hironori Aoki;Yuya Hirosawa,아오키 히로노리;히로사와 유야,2018-02-23,https://youtu.be/uHELX9ELRQQ,Aqours,"TVA2 BD Vol.3, Link is from the [Sakurauchi Riko First Solo Concert Album ～Pianoforte Monologue～]",
TVA2 BD Vol.3,3,in this unstable world (Off Vocal),in this unstable world (Off Vocal),in this unstable world (Off Vocal),津島善子,Yoshiko Tsushima,츠시마 요시코,畑 亜貴,Aki Hata,하타 아키,神谷 礼,Rei Kamiya,카미야 레이,神谷 礼,Rei Kamiya,카미야 레이,2018-02-23,NA,Aqours,TVA2 BD Vol.3,
TVA2 BD Vol.3,4,Pianoforte Monologue (Off Vocal),Pianoforte Monologue (Off Vocal),Pianoforte Monologue (Off Vocal),桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,青木宏憲;廣澤優也,Hironori Aoki;Yuya Hirosawa,아오키 히로노리;히로사와 유야,青木宏憲;廣澤優也,Hironori Aoki;Yuya Hirosawa,아오키 히로노리;히로사와 유야,2018-02-23,NA,Aqours,TVA2 BD Vol.3,
TVA2 BD Vol.4,1,Beginner's Sailing,Beginner's Sailing,Beginner's Sailing,渡辺 曜,You Watanabe,와타나베 요우,畑 亜貴,Aki Hata,하타 아키,酒井拓也(Arte Refact),Takuya Sakai(Arte Refact),사카이 타쿠야(Arte Refact),酒井拓也(Arte Refact),Takuya Sakai(Arte Refact),사카이 타쿠야(Arte Refact),2018-03-23,https://youtu.be/rBnQNJbxa_Q,Aqours,"TVA2 BD Vol.4, Link is from the [Watanabe You First Solo Concert Album ～Beginner's Sailing～]",
TVA2 BD Vol.4,2,Beginner's Sailing (Off Vocal),Beginner's Sailing (Off Vocal),Beginner's Sailing (Off Vocal),渡辺 曜,You Watanabe,와타나베 요우,畑 亜貴,Aki Hata,하타 아키,酒井拓也(Arte Refact),Takuya Sakai(Arte Refact),사카이 타쿠야(Arte Refact),酒井拓也(Arte Refact),Takuya Sakai(Arte Refact),사카이 타쿠야(Arte Refact),2018-03-23,NA,Aqours,TVA2 BD Vol.4,
TVA2 BD Vol.5,1,RED GEM WINK,RED GEM WINK,RED GEM WINK,黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,高田 暁,Kyo Takada,타카다 쿄,高田 暁,Kyo Takada,타카다 쿄,2018-04-24,https://youtu.be/qqMhdF3p4ew,Aqours,"TVA2 BD Vol.5, Link is from the [Kurosawa Ruby First Solo Concert Album ～RED GEM WINK～]",
TVA2 BD Vol.5,2,WHITE FIRST LOVE,WHITE FIRST LOVE,WHITE FIRST LOVE,黒澤ダイヤ,Dia Kurosawa,쿠로사와 다이아,畑 亜貴,Aki Hata,하타 아키,渡辺拓也,Takuya Watanabe,와타나베 타쿠야,渡辺拓也,Takuya Watanabe,와타나베 타쿠야,2018-04-24,https://youtu.be/uFG5GQnfJyI,Aqours,"TVA2 BD Vol.5, Link is from the [Kurosawa Dia First Solo Concert Album ～WHITE FIRST LOVE～]",
TVA2 BD Vol.5,3,RED GEM WINK (Off Vocal),RED GEM WINK (Off Vocal),RED GEM WINK (Off Vocal),黒澤ルビィ,Ruby Kurosawa,쿠로사와 루비,畑 亜貴,Aki Hata,하타 아키,高田 暁,Kyo Takada,타카다 쿄,高田 暁,Kyo Takada,타카다 쿄,2018-04-24,NA,Aqours,TVA2 BD Vol.5,
TVA2 BD Vol.5,4,WHITE FIRST LOVE (Off Vocal),WHITE FIRST LOVE (Off Vocal),WHITE FIRST LOVE (Off Vocal),黒澤ダイヤ,Dia Kurosawa,쿠로사와 다이아,畑 亜貴,Aki Hata,하타 아키,渡辺拓也,Takuya Watanabe,와타나베 타쿠야,渡辺拓也,Takuya Watanabe,와타나베 타쿠야,2018-04-24,NA,Aqours,TVA2 BD Vol.5,
TVA2 BD Vol.6,1,New winding road,New winding road,New winding road,小原鞠莉,Mari Ohara,오하라 마리,畑 亜貴,Aki Hata,하타 아키,宮崎 誠,Makoto Miyazaki,미야자키 마코토,宮崎 誠,Makoto Miyazaki,미야자키 마코토,2018-05-25,https://youtu.be/MV_2CLqrc4U,Aqours,"TVA2 BD Vol.6, Link is from the [Ohara Mari First Solo Concert Album ～New winding road～]",
TVA2 BD Vol.6,2,さかなかなんだか？,Sakanakanandaka?,물고기 카난일까?,松浦果南,Kanan Matsuura,마츠우라 카난,畑 亜貴,Aki Hata,하타 아키,設楽哲也,Tetsuya Shitara,시타라 테츠야,設楽哲也,Tetsuya Shitara,시타라 테츠야,2018-05-25,https://youtu.be/HE7VFFmc1Rs,Aqours,"TVA2 BD Vol.6, Link is from the [Matsuura Kanan First Solo Concert Album ～さかなかなんだか?～]",
TVA2 BD Vol.6,3,New winding road (Off Vocal),New winding road (Off Vocal),New winding road (Off Vocal),小原鞠莉,Mari Ohara,오하라 마리,畑 亜貴,Aki Hata,하타 아키,宮崎 誠,Makoto Miyazaki,미야자키 마코토,宮崎 誠,Makoto Miyazaki,미야자키 마코토,2018-05-25,NA,Aqours,TVA2 BD Vol.6,
TVA2 BD Vol.6,4,さかなかなんだか？ (Off Vocal),Sakanakanandaka? (Off Vocal),물고기 카난일까? (Off Vocal),松浦果南,Kanan Matsuura,마츠우라 카난,畑 亜貴,Aki Hata,하타 아키,設楽哲也,Tetsuya Shitara,시타라 테츠야,設楽哲也,Tetsuya Shitara,시타라 테츠야,2018-05-25,NA,Aqours,TVA2 BD Vol.6,
TVA2 BD Vol.7,1,キセキヒカル,Kiseki Hikaru,기적이 빛나다,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,加藤達也,Tatsuya Kato,카토 타츠야,加藤達也,Tatsuya Kato,카토 타츠야,2018-06-22,https://youtu.be/KpkjThm33Fs,Aqours,"TVA2 BD Vol.7, Link is from the [Aqours CHRONICLE (2015～2017)]",
TVA2 BD Vol.7,2,キセキヒカル (Off Vocal),Kiseki Hikaru (Off Vocal),기적이 빛나다 (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,加藤達也,Tatsuya Kato,카토 타츠야,加藤達也,Tatsuya Kato,카토 타츠야,2018-06-22,NA,Aqours,TVA2 BD Vol.7,
Guilty!? Farewell party,1,Guilty!? Farewell party,Guilty!? Farewell party,Guilty!? Farewell party,Guilty Kiss,Guilty Kiss,Guilty Kiss,畑 亜貴,Aki Hata,하타 아키,YASUSHI WATANABE,YASUSHI WATANABE,YASUSHI WATANABE,YASUSHI WATANABE,YASUSHI WATANABE,YASUSHI WATANABE,2018-06-22,https://youtu.be/g9JHbvuNy_A,Aqours,"TVA2 BD Full (animate), Link is from the [Shooting Star Warrior]",
Guilty!? Farewell party,2,Guilty!? Farewell party (Off Vocal),Guilty!? Farewell party (Off Vocal),Guilty!? Farewell party (Off Vocal),Guilty Kiss,Guilty Kiss,Guilty Kiss,畑 亜貴,Aki Hata,하타 아키,YASUSHI WATANABE,YASUSHI WATANABE,YASUSHI WATANABE,YASUSHI WATANABE,YASUSHI WATANABE,YASUSHI WATANABE,2018-06-22,NA,Aqours,TVA2 BD Full (animate),
サクラバイバイ,1,サクラバイバイ,Sakura Bye Bye,벚꽃 바이바이,CYaRon!,CYaRon!,CYaRon!,畑 亜貴,Aki Hata,하타 아키,高田 暁,Kyo Takada,타카다 쿄,高田 暁,Kyo Takada,타카다 쿄,2018-06-22,https://youtu.be/rhhDXqG1ZOk,Aqours,"TVA2 BD Full (Gamers), Link is from the [ある日…永遠みたいに！]",
サクラバイバイ,2,サクラバイバイ (Off Vocal),Sakura Bye Bye,벚꽃 바이바이,CYaRon!,CYaRon!,CYaRon!,畑 亜貴,Aki Hata,하타 아키,高田 暁,Kyo Takada,타카다 쿄,高田 暁,Kyo Takada,타카다 쿄,2018-06-22,NA,Aqours,TVA2 BD Full (Gamers),
卒業ですね,1,卒業ですね,Sotsugyou desu ne,졸업이네요,AZALEA,AZALEA,AZALEA,畑 亜貴,Aki Hata,하타 아키,早川博隆,Hirotaka Hayakawa,하야카와 히로타카,TECHNOBOYS PULCRAFT GREEN-FUND,TECHNOBOYS PULCRAFT GREEN-FUND,TECHNOBOYS PULCRAFT GREEN-FUND,2018-06-22,https://youtu.be/G18GrBZ4wnE,Aqours,"TVA2 BD Full (Sofmap), Link is from the [We'll get the next dream!!!]",
卒業ですね,2,卒業ですね (Off Vocal),Sotsugyou desu ne (Off Vocal),졸업이네요 (Off Vocal),AZALEA,AZALEA,AZALEA,畑 亜貴,Aki Hata,하타 아키,早川博隆,Hirotaka Hayakawa,하야카와 히로타카,TECHNOBOYS PULCRAFT GREEN-FUND,TECHNOBOYS PULCRAFT GREEN-FUND,TECHNOBOYS PULCRAFT GREEN-FUND,2018-06-22,NA,Aqours,TVA2 BD Full (Sofmap),
ホップ・ステップ・ワーイ！,1,ホップ・ステップ・ワーイ！,Hop・Step・Wai!,Hop・Step・와이!,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,光増ハジメ(FirstCall),Hajime Mitsumasu(FirstCall),미츠마스 하지메(FirstCall),光増ハジメ(FirstCall),Hajime Mitsumasu(FirstCall),미츠마스 하지메(FirstCall),2018-06-30,https://youtu.be/zpVK5vGNDNI,Aqours,,
ホップ・ステップ・ワーイ！,2,ホップ・ステップ・ワーイ！ (Off Vocal),Hop・Step・Wai! (Off Vocal),Hop・Step・와이! (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,光増ハジメ(FirstCall),Hajime Mitsumasu(FirstCall),미츠마스 하지메(FirstCall),光増ハジメ(FirstCall),Hajime Mitsumasu(FirstCall),미츠마스 하지메(FirstCall),2018-06-30,NA,Aqours,,
ホップ・ステップ・ワーイ！,3,ホップ・ステップ・ワーイ！ (CYaRon! ver.),Hop・Step・Wai! (CYaRon! ver.),Hop・Step・와이! (CYaRon! ver.),CYaRon!,CYaRon!,CYaRon!,畑 亜貴,Aki Hata,하타 아키,光増ハジメ(FirstCall),Hajime Mitsumasu(FirstCall),미츠마스 하지메(FirstCall),光増ハジメ(FirstCall),Hajime Mitsumasu(FirstCall),미츠마스 하지메(FirstCall),2018-06-30,https://youtu.be/gSsTtbe8bnw,Aqours,,
ホップ・ステップ・ワーイ！,4,ホップ・ステップ・ワーイ！ (AZALEA ver.),Hop・Step・Wai! (AZALEA ver.),Hop・Step・와이! (AZALEA ver.),AZALEA,AZALEA,AZALEA,畑 亜貴,Aki Hata,하타 아키,光増ハジメ(FirstCall),Hajime Mitsumasu(FirstCall),미츠마스 하지메(FirstCall),光増ハジメ(FirstCall),Hajime Mitsumasu(FirstCall),미츠마스 하지메(FirstCall),2018-06-30,https://youtu.be/EAsyHX-H8fU,Aqours,,
ホップ・ステップ・ワーイ！,5,ホップ・ステップ・ワーイ！ (Guilty Kiss ver.),Hop・Step・Wai! (Guilty Kiss ver.),Hop・Step・와이! (Guilty Kiss ver.),Guilty Kiss,Guilty Kiss,Guilty Kiss,畑 亜貴,Aki Hata,하타 아키,光増ハジメ(FirstCall),Hajime Mitsumasu(FirstCall),미츠마스 하지메(FirstCall),光増ハジメ(FirstCall),Hajime Mitsumasu(FirstCall),미츠마스 하지메(FirstCall),2018-06-30,https://youtu.be/evu0uohx_Gs,Aqours,,
"Thank you, FRIENDS!!",1,"Thank you, FRIENDS!!","Thank you, FRIENDS!!","Thank you, FRIENDS!!",Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,TAKAROT;イワツボコーダイ,TAKAROT;KOUDAI IWATSUBO,TAKAROT;이와츠보 코다이,TAKAROT,TAKAROT,TAKAROT,2018-08-01,https://youtu.be/t_IThrVKPyE,Aqours,,
"Thank you, FRIENDS!!",2,No.10,No.10,No.10,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,Akira Sunset,Akira Sunset,Akira Sunset,APAZZI,APAZZI,APAZZI,2018-08-01,https://youtu.be/kv-Zp30IC8A,Aqours,,
"Thank you, FRIENDS!!",3,"Thank you, FRIENDS!! (Off Vocal)","Thank you, FRIENDS!! (Off Vocal)","Thank you, FRIENDS!! (Off Vocal)",Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,TAKAROT;イワツボコーダイ,TAKAROT;KOUDAI IWATSUBO,TAKAROT;이와츠보 코다이,TAKAROT,TAKAROT,TAKAROT,2018-08-01,NA,Aqours,,
"Thank you, FRIENDS!!",4,No.10 (Off Vocal),No.11 (Off Vocal),No.12 (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,Akira Sunset,Akira Sunset,Akira Sunset,APAZZI,APAZZI,APAZZI,2018-08-01,NA,Aqours,,
"Thank you, FRIENDS!!",5,全力キャンプ！　沼津市営球場,Zenryoku kyanpu! Numazu shiei kyuujou,전력 캠프! 누마즈 시립구장,,,,,,,,,,,,,2018-08-01,NA,Aqours,Drama Part,
"Thank you, FRIENDS!!",6,極限サバイブ！　鮎壷の滝,Kyokugen sabaibu! Ayutsubo no taki,극한 서바이브! 아유츠보 폭포,,,,,,,,,,,,,2018-08-01,NA,Aqours,Drama Part,
"Thank you, FRIENDS!!",7,渾身アタック！　大竜宮城,Konshin atakku! Dai ryuuguujou,혼신 어택! 대용궁성,,,,,,,,,,,,,2018-08-01,NA,Aqours,Drama Part,
僕らの走ってきた道は・・・／Next SPARKLING!!,1,僕らの走ってきた道は・・・,Bokura no Hashittekita Michi wa…,우리가 달려온 길은…,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),2019-01-23,https://youtu.be/uR3HVz0EHaM,Aqours,,
僕らの走ってきた道は・・・／Next SPARKLING!!,2,Next SPARKLING!!,Next SPARKLING!!,Next SPARKLING!!,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,Carlos K.,Carlos K.,Carlos K.,Carlos K.,Carlos K.,Carlos K.,2019-01-23,https://youtu.be/l5HblElvFSE,Aqours,,
僕らの走ってきた道は・・・／Next SPARKLING!!,3,僕らの走ってきた道は・・・ (Off Vocal),Bokura no Hashittekita Michi wa… (Off Vocal),우리가 달려온 길은… (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),2019-01-23,NA,Aqours,,
僕らの走ってきた道は・・・／Next SPARKLING!!,4,Next SPARKLING!! (Off Vocal),Next SPARKLING!! (Off Vocal),Next SPARKLING!! (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,Carlos K.,Carlos K.,Carlos K.,Carlos K.,Carlos K.,Carlos K.,2019-01-23,NA,Aqours,,
逃走迷走メビウスループ／Hop? Stop? Nonstop!,1,逃走迷走メビウスループ,Tousou Meisou Mobius Loop,도망 황망 뫼비우스의 띠,松浦果南;黒澤ダイヤ;小原鞠莉,Kanan Matsuura;Dia Kurosawa;Mari Ohara,마츠우라 카난;쿠로사와 다이아;오하라 마리,畑 亜貴,Aki Hata,하타 아키,山口朗彦,Akihiko Yamaguchi,야마구치 아키히코,山口朗彦,Akihiko Yamaguchi,야마구치 아키히코,2019-01-30,https://youtu.be/WRVyHfZXGHY,Aqours,,
逃走迷走メビウスループ／Hop? Stop? Nonstop!,2,Hop? Stop? Nonstop!,Hop? Stop? Nonstop!,Hop? Stop? Nonstop!,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,Kanata Okajima;Keisuke Koyama,Kanata Okajima;Keisuke Koyama,Kanata Okajima;Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,2019-01-30,https://youtu.be/I2pz4zlngr8,Aqours,,
逃走迷走メビウスループ／Hop? Stop? Nonstop!,3,逃走迷走メビウスループ (Off Vocal),Tousou Meisou Mobius Loop (Off Vocal),도망 황망 뫼비우스의 띠 (Off Vocal),松浦果南;黒澤ダイヤ;小原鞠莉,Kanan Matsuura;Dia Kurosawa;Mari Ohara,마츠우라 카난;쿠로사와 다이아;오하라 마리,畑 亜貴,Aki Hata,하타 아키,山口朗彦,Akihiko Yamaguchi,야마구치 아키히코,山口朗彦,Akihiko Yamaguchi,야마구치 아키히코,2019-01-30,NA,Aqours,,
逃走迷走メビウスループ／Hop? Stop? Nonstop!,4,Hop? Stop? Nonstop! (Off Vocal),Hop? Stop? Nonstop! (Off Vocal),Hop? Stop? Nonstop! (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,Kanata Okajima;Keisuke Koyama,Kanata Okajima;Keisuke Koyama,Kanata Okajima;Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,2019-01-30,NA,Aqours,,
Believe again／Brightest Melody／Over The Next Rainbow,1,Believe again,Believe again,Believe again,Saint Snow,Saint Snow,Saint Snow,畑 亜貴,Aki Hata,하타 아키,河田貴央,Takahiro Kawata,카와타 타카히로,河田貴央,Takahiro Kawata,카와타 타카히로,2019-02-06,https://youtu.be/Zr7I5l-XPz8,SaintSnow,,
Believe again／Brightest Melody／Over The Next Rainbow,2,Brightest Melody,Brightest Melody,Brightest Melody,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,光増ハジメ(FirstCall),Hajime Mitsumasu(FirstCall),미츠마스 하지메(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),2019-02-06,https://youtu.be/9FZx2gPq4Fg,Aqours,,
Believe again／Brightest Melody／Over The Next Rainbow,3,Over The Next Rainbow,Over The Next Rainbow,Over The Next Rainbow,Saint Aqours Snow,Saint Aqours Snow,Saint Aqours Snow,畑 亜貴,Aki Hata,하타 아키,Kanata Okajima;TAKAROT,Kanata Okajima;TAKAROT,Kanata Okajima;TAKAROT,TAKAROT;Shinji Tanaka,TAKAROT;Shinji Tanaka,TAKAROT;Shinji Tanaka,2019-02-06,https://youtu.be/Q3HBLj90OTk,Aqours,,
Believe again／Brightest Melody／Over The Next Rainbow,4,沼津にイカがやってきた！,Numazu ni Ika ga Yattekita!,누마즈에 오징어가 등장했다!,,,,,,,,,,,,,2019-02-06,NA,Aqours,Drama Part,
Believe again／Brightest Melody／Over The Next Rainbow,5,函館のイカか、沼津のイカか,"Hakodate no Ika ka, Numazu no Ika ka","하코다테의 오징어인가, 누마즈의 오징어인가",,,,,,,,,,,,,2019-02-06,NA,Aqours,Drama Part,
Believe again／Brightest Melody／Over The Next Rainbow,6,そしてここにてバレンタイン勝負,Soshite koko nite Barentain Shoubu,그리고 여기서 발렌타인 승부,,,,,,,,,,,,,2019-02-06,NA,Aqours,Drama Part,
Believe again／Brightest Melody／Over The Next Rainbow,7,輝くマイ・スイート・タウン,Kagayaku My・Sweet・Town,빛나는 마이・스위트・타운,,,,,,,,,,,,,2019-02-06,NA,Aqours,Drama Part,
Jump up HIGH!!,1,Jump up HIGH!!,Jump up HIGH!!,Jump up HIGH!!,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,Kanata Okajima;KOUDAI IWATSUBO;TAKAROT,Kanata Okajima;KOUDAI IWATSUBO;TAKAROT,Kanata Okajima;KOUDAI IWATSUBO;TAKAROT,TAKAROT,TAKAROT,TAKAROT,2019-06-30,https://youtu.be/NziEaNeMekE,Aqours,,
Jump up HIGH!!,2,Jump up HIGH!! (Off Vocal),Jump up HIGH!! (Off Vocal),Jump up HIGH!! (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,Kanata Okajima;KOUDAI IWATSUBO;TAKAROT,Kanata Okajima;KOUDAI IWATSUBO;TAKAROT,Kanata Okajima;KOUDAI IWATSUBO;TAKAROT,TAKAROT,TAKAROT,TAKAROT,2019-06-30,NA,Aqours,,
Jump up HIGH!!,3,Jump up HIGH!! (CYaRon! ver.),Jump up HIGH!! (CYaRon! ver.),Jump up HIGH!! (CYaRon! ver.),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,Kanata Okajima;KOUDAI IWATSUBO;TAKAROT,Kanata Okajima;KOUDAI IWATSUBO;TAKAROT,Kanata Okajima;KOUDAI IWATSUBO;TAKAROT,TAKAROT,TAKAROT,TAKAROT,2019-06-30,https://youtu.be/O1gllrl79Vc,Aqours,,
