Album,Track,日本語,Romaji,한국어,歌,Singer,가수,作詞,Lyrics,작사,作曲,Compose,작곡,編曲,Arrange,편곡,Release,Link,Category,Note,発音
not ALONE not HITORI / ミラクル STAY TUNE！ / Shooting Voice!! 【虹ヶ咲学園スクールアイドル同好会盤】,2,ミラクル STAY TUNE!,Miracle STAY TUNE!,미라클 STAY TUNE!,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,NOVECHIKA,NOVECHIKA,NOVECHIKA,NOVECHIKA;吉村隆行,NOVECHIKA;Takayuki Yoshimura,NOVECHIKA;요시무라 타카유키,遠藤ナオキ,Naoki Endo,엔도 나오키,2021-11-24,https://youtu.be/d0JNEbyByrc,Nijigasaki,「ラブライブ！シリーズのオールナイトニッポンGOLD」タイアップ企画スプリットシングル,ミラクル ステイ チューン
not ALONE not HITORI / ミラクル STAY TUNE！ / Shooting Voice!! 【虹ヶ咲学園スクールアイドル同好会盤】,3,Shooting Voice!!,Shooting Voice!!,Shooting Voice!!,Liella!,Liella!,Liella!,宮嶋淳子,Junko Miyajima,미야지마 준코,小幡康裕,Yasuhiro Obata,오바타 야스히로,出羽良彰,Yoshiaki Dewa,데와 요시아키,2021-11-24,https://youtu.be/UJfTbukYRAo,Nijigasaki,「ラブライブ！シリーズのオールナイトニッポンGOLD」タイアップ企画スプリットシングル,シューティング・ボイス
not ALONE not HITORI / ミラクル STAY TUNE！ / Shooting Voice!! 【虹ヶ咲学園スクールアイドル同好会盤】,4,not ALONE not HITORI (Off Vocal),not ALONE not HITORI (Off Vocal),not ALONE not HITORI (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,小高光太郎;UiNA,Kotaro Odaka;UiNA,오다카 코타로;UiNA,小高光太郎;谷 ナオキ,Kotaro Odaka;Naoki Tani,오다카 코타로;타니 나오키,2021-11-24,https://youtu.be/jrPiW1bU3v4,Nijigasaki,「ラブライブ！シリーズのオールナイトニッポンGOLD」タイアップ企画スプリットシングル,ノット・アローン・ノット・ヒトリ (オフボーカル)
not ALONE not HITORI / ミラクル STAY TUNE！ / Shooting Voice!! 【虹ヶ咲学園スクールアイドル同好会盤】,5,ミラクル STAY TUNE! (Off Vocal),Miracle STAY TUNE! (Off Vocal),미라클 STAY TUNE! (Off Vocal),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,NOVECHIKA,NOVECHIKA,NOVECHIKA,NOVECHIKA;吉村隆行,NOVECHIKA;Takayuki Yoshimura,NOVECHIKA;요시무라 타카유키,遠藤ナオキ,Naoki Endo,엔도 나오키,2021-11-24,https://youtu.be/8EbThfHDoRc,Nijigasaki,「ラブライブ！シリーズのオールナイトニッポンGOLD」タイアップ企画スプリットシングル,ミラクル ステイ チューン (オフボーカル)
not ALONE not HITORI / ミラクル STAY TUNE！ / Shooting Voice!! 【虹ヶ咲学園スクールアイドル同好会盤】,6,Shooting Voice!! (Off Vocal),Shooting Voice!! (Off Vocal),Shooting Voice!! (Off Vocal),Liella!,Liella!,Liella!,宮嶋淳子,Junko Miyajima,미야지마 준코,小幡康裕,Yasuhiro Obata,오바타 야스히로,出羽良彰,Yoshiaki Dewa,데와 요시아키,2021-11-24,https://youtu.be/_VBCpiElx6E,Nijigasaki,「ラブライブ！シリーズのオールナイトニッポンGOLD」タイアップ企画スプリットシングル,シューティング・ボイス (オフボーカル)
Colorful Dreams! Colorful Smiles!,1,Colorful Dreams! Colorful Smiles!,Colorful Dreams! Colorful Smiles!,Colorful Dreams! Colorful Smiles!,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Ayaka Miyake,Ayaka Miyake,Ayaka Miyake,要田健;Carlos K.,Takeru Yoda;Carlos K.,요다 타케루;Carlos K.,要田健;tasuku,Takeru Yoda;tasuku,요다 타케루;tasuku,2022-04-20,https://youtu.be/CDPOUZWfwsA,Nijigasaki,,カラフル・ドリームス！カラフル・スマイルズ！
Colorful Dreams! Colorful Smiles!,2,トワイライト,Twilight,트와일라잇,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,鈴木エレカ,Ereca Suzuki,스즈키 에레카,鈴木エレカ;JOE,Ereca Suzuki;JOE,스즈키 에레카;JOE,JOE,JOE,JOE,2022-04-20,https://youtu.be/pFUF8qJh5nk,Nijigasaki,,トワイライト
Colorful Dreams! Colorful Smiles!,3,Colorful Dreams! Colorful Smiles! (Off Vocal),Colorful Dreams! Colorful Smiles! (Off Vocal),Colorful Dreams! Colorful Smiles! (Off Vocal),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Ayaka Miyake,Ayaka Miyake,Ayaka Miyake,要田健;Carlos K.,Takeru Yoda;Carlos K.,요다 타케루;Carlos K.,要田健;tasuku,Takeru Yoda;tasuku,요다 타케루;tasuku,2022-04-20,https://youtu.be/oSWwpQLWk3U,Nijigasaki,,カラフル・ドリームス！カラフル・スマイルズ！ (オフボーカル)
Colorful Dreams! Colorful Smiles!,4,トワイライト (Off Vocal),Twilight (Off Vocal),트와일라잇 (Off Vocal),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,鈴木エレカ,Ereca Suzuki,스즈키 에레카,鈴木エレカ;JOE,Ereca Suzuki;JOE,스즈키 에레카;JOE,JOE,JOE,JOE,2022-04-20,https://youtu.be/W3fIveowOmg,Nijigasaki,,トワイライト (オフボーカル)
夢が僕らの太陽さ,1,夢が僕らの太陽さ,Yume ga Bokura no Taiyo sa,꿈이 우리의 태양이야,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,畑 亜貴,Aki Hata,하타 아키,新田目 駿 (HANO),Shun Aratame (HANO),아라타메 슌 (HANO),新田目 駿 (HANO),Shun Aratame (HANO),아라타메 슌 (HANO),2022-04-27,https://youtu.be/5luoQvsVVHE,Nijigasaki,,ゆめがぼくらのたいようさ
夢が僕らの太陽さ,2,繚乱！ビクトリーロード,Ryoran! Victory Road,요란! 빅토리 로드,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,チバニャン,ChibaNyan,치바냥,チバニャン,ChibaNyan,치바냥,チバニャン,ChibaNyan,치바냥,2022-04-27,https://youtu.be/Wi43b0ESIgA,Nijigasaki,,りょうらん！ビクトリーロード
夢が僕らの太陽さ,3,夢が僕らの太陽さ (Off Vocal),Yume ga Bokura no Taiyo sa (Off Vocal),꿈이 우리의 태양이야 (Off Vocal),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,畑 亜貴,Aki Hata,하타 아키,新田目 駿 (HANO),Shun Aratame (HANO),아라타메 슌 (HANO),新田目 駿 (HANO),Shun Aratame (HANO),아라타메 슌 (HANO),2022-04-27,https://youtu.be/tg_DShOK7Ww,Nijigasaki,,ゆめがぼくらのたいようさ (オフボーカル)
夢が僕らの太陽さ,4,繚乱！ビクトリーロード (Off Vocal),Ryoran! Victory Road (Off Vocal),요란! 빅토리 로드 (Off Vocal),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,チバニャン,ChibaNyan,치바냥,チバニャン,ChibaNyan,치바냥,チバニャン,ChibaNyan,치바냥,2022-04-27,https://youtu.be/eN4YFS1DRF8,Nijigasaki,,りょうらん！ビクトリーロード (オフボーカル)
ENJOY IT！,1,ENJOY IT！,ENJOY IT!,ENJOY IT!,QU4RTZ,QU4RTZ,QU4RTZ,鈴木エレカ,Ereca Suzuki,스즈키 에레카,宮田'レフティ'リョウ;Carlos K.,Miyata 'Lefty' Ryo;Carlos K.,미야타 '레프티' 료;Carlos K.,宮田'レフティ'リョウ,Miyata 'Lefty' Ryo,미야타 '레프티' 료,2022-05-11,https://youtu.be/dN68OiCCKcY,Nijigasaki,,エンジョイ イット！
ENJOY IT！,2,4 SEASONS,4 SEASONS,4 SEASONS,QU4RTZ,QU4RTZ,QU4RTZ,ぱはむたん;Luis Ogata,Pahamutan;Luis Ogata,파하무탄;Luis Ogata,Luis Ogata,Luis Ogata,Luis Ogata,Luis Ogata,Luis Ogata,Luis Ogata,2022-05-11,https://youtu.be/wuAj8GI7-DQ,Nijigasaki,,フォーシーズンズ
ENJOY IT！,3,ENJOY IT！ (Off Vocal),ENJOY IT! (Off Vocal),ENJOY IT! (Off Vocal),QU4RTZ,QU4RTZ,QU4RTZ,鈴木エレカ,Ereca Suzuki,스즈키 에레카,宮田'レフティ'リョウ;Carlos K.,Miyata 'Lefty' Ryo;Carlos K.,미야타 '레프티' 료;Carlos K.,宮田'レフティ'リョウ,Miyata 'Lefty' Ryo,미야타 '레프티' 료,2022-05-11,https://youtu.be/Ec55UOerVhQ,Nijigasaki,,エンジョイ イット！ (オフボーカル)
ENJOY IT！,4,4 SEASONS (Off Vocal),4 SEASONS (Off Vocal),4 SEASONS (Off Vocal),QU4RTZ,QU4RTZ,QU4RTZ,ぱはむたん;Luis Ogata,Pahamutan;Luis Ogata,파하무탄;Luis Ogata,Luis Ogata,Luis Ogata,Luis Ogata,Luis Ogata,Luis Ogata,Luis Ogata,2022-05-11,https://youtu.be/S4DKsqHtDtk,Nijigasaki,,フォーシーズンズ (オフボーカル)
Eternal Light,1,Eternal Light,Eternal Light,Eternal Light,DiverDiva,DiverDiva,DiverDiva,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,2022-05-25,https://youtu.be/5PueoefK2uc,Nijigasaki,,エターナルライト
Eternal Light,2,恋するMagic!!,Koi suru Magic!!,사랑하는 Magic!!,DiverDiva,DiverDiva,DiverDiva,ぱはむたん;PASSiON KiNG,Pahamutan;PASSiON KiNG,파하무탄;PASSiON KiNG,PASSiON KiNG,PASSiON KiNG,PASSiON KiNG,PASSiON KiNG,PASSiON KiNG,PASSiON KiNG,2022-05-25,https://youtu.be/qJk4wxMiPLI,Nijigasaki,,こいするマジック!!
Eternal Light,3,Eternal Light (Off Vocal),Eternal Light (Off Vocal),Eternal Light (Off Vocal),DiverDiva,DiverDiva,DiverDiva,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,2022-05-25,https://youtu.be/gWC7eo7tAJ4,Nijigasaki,,エターナルライト (オフボーカル)
Eternal Light,4,恋するMagic!! (Off Vocal),Koi suru Magic!! (Off Vocal),사랑하는 Magic!! (Off Vocal),DiverDiva,DiverDiva,DiverDiva,ぱはむたん;PASSiON KiNG,Pahamutan;PASSiON KiNG,파하무탄;PASSiON KiNG,PASSiON KiNG,PASSiON KiNG,PASSiON KiNG,PASSiON KiNG,PASSiON KiNG,PASSiON KiNG,2022-05-25,https://youtu.be/9cHvRpZz3MY,Nijigasaki,,こいするマジック!! (オフボーカル)
Infinity！Our wings!!,1,Infinity！Our wings!!,Infinity! Our wings!!,Infinity! Our wings!!,A·ZU·NA,A·ZU·NA,A·ZU·NA,鈴木エレカ,Ereca Suzuki,스즈키 에레카,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,2022-06-08,https://youtu.be/do527rsbSQE,Nijigasaki,,インフィニティ!アワー・ウィングス!!
Infinity！Our wings!!,2,Poker face＆お願い！Fairy,Poker face&Onegai! Fairy,Poker face&부탁해! Fairy,A·ZU·NA,A·ZU·NA,A·ZU·NA,新Q;馬場龍樹,ShinQ;Ryuki Baba,신Q;바바 류키,新Q;馬場龍樹,ShinQ;Ryuki Baba,신Q;바바 류키,馬場龍樹,Ryuki Baba,바바 류키,2022-06-08,https://youtu.be/u1wHM2ejN60,Nijigasaki,,ポーカーフェイス アンド おねがい！フェアリー
Infinity！Our wings!!,3,Infinity！Our wings!! (Off Vocal),Infinity! Our wings!! (Off Vocal),Infinity! Our wings!! (Off Vocal),A·ZU·NA,A·ZU·NA,A·ZU·NA,鈴木エレカ,Ereca Suzuki,스즈키 에레카,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,2022-06-08,https://youtu.be/JLvOT4vyHps,Nijigasaki,,インフィニティ!アワー・ウィングス!! (オフボーカル)
Infinity！Our wings!!,4,Poker face＆お願い！Fairy (Off Vocal),Poker face&Onegai! Fairy (Off Vocal),Poker face&부탁해! Fairy (Off Vocal),A·ZU·NA,A·ZU·NA,A·ZU·NA,新Q;馬場龍樹,ShinQ;Ryuki Baba,신Q;바바 류키,新Q;馬場龍樹,ShinQ;Ryuki Baba,신Q;바바 류키,馬場龍樹,Ryuki Baba,바바 류키,2022-06-08,https://youtu.be/oYDYWc6CP3s,Nijigasaki,,ポーカーフェイス アンド おねがい！フェアリー (オフボーカル)
Eutopia / EMOTION / stars we chase 【鐘 嵐珠盤】,1,Eutopia,Eutopia,Eutopia,鐘 嵐珠,Lanzhu Zhong,쇼우 란쥬,Ayaka Miyake,Ayaka Miyake,Ayaka Miyake,*Luna;角野寿和,*Luna;Toshikazu Kadono,*Luna;카도노 토시카즈,*Luna;角野寿和,*Luna;Toshikazu Kadono,*Luna;카도노 토시카즈,2022-06-22,https://youtu.be/Hk8lDW8JB5c,Nijigasaki,,ユートピア
Eutopia / EMOTION / stars we chase 【鐘 嵐珠盤】,2,EMOTION,EMOTION,EMOTION,三船栞子,Shioriko Mifune,미후네 시오리코,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,2022-06-22,https://youtu.be/Z61RRDBCvbc,Nijigasaki,,エモーション
Eutopia / EMOTION / stars we chase 【鐘 嵐珠盤】,3,stars we chase,stars we chase,stars we chase,ミア・テイラー,Mia Taylor,미아 테일러,Konnie Aoki,Konnie Aoki,Konnie Aoki,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,2022-06-22,https://youtu.be/JIbO5-CZm1A,Nijigasaki,,スターズ・ウィ・チェイス
Eutopia / EMOTION / stars we chase 【鐘 嵐珠盤】,4,Eutopia (Off Vocal),Eutopia (Off Vocal),Eutopia (Off Vocal),鐘 嵐珠,Lanzhu Zhong,쇼우 란쥬,Ayaka Miyake,Ayaka Miyake,Ayaka Miyake,*Luna;角野寿和,*Luna;Toshikazu Kadono,*Luna;카도노 토시카즈,*Luna;角野寿和,*Luna;Toshikazu Kadono,*Luna;카도노 토시카즈,2022-06-22,https://youtu.be/NPV4l8rylS0,Nijigasaki,,ユートピア (オフボーカル)
Eutopia / EMOTION / stars we chase 【鐘 嵐珠盤】,5,EMOTION (Off Vocal),EMOTION (Off Vocal),EMOTION (Off Vocal),三船栞子,Shioriko Mifune,미후네 시오리코,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,2022-06-22,https://youtu.be/z2y3NDHfgVc,Nijigasaki,,エモーション (オフボーカル)
Eutopia / EMOTION / stars we chase 【鐘 嵐珠盤】,6,stars we chase (Off Vocal),stars we chase (Off Vocal),stars we chase (Off Vocal),ミア・テイラー,Mia Taylor,미아 테일러,Konnie Aoki,Konnie Aoki,Konnie Aoki,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,2022-06-22,https://youtu.be/y-vanZ9Sf1U,Nijigasaki,,スターズ・ウィ・チェイス (オフボーカル)
Eutopia / EMOTION / stars we chase 【三船栞子盤】,1,Eutopia,Eutopia,Eutopia,鐘 嵐珠,Lanzhu Zhong,쇼우 란쥬,Ayaka Miyake,Ayaka Miyake,Ayaka Miyake,*Luna;角野寿和,*Luna;Toshikazu Kadono,*Luna;카도노 토시카즈,*Luna;角野寿和,*Luna;Toshikazu Kadono,*Luna;카도노 토시카즈,2022-06-22,https://youtu.be/kP7tLYnAXwE,Nijigasaki,,ユートピア
Eutopia / EMOTION / stars we chase 【三船栞子盤】,2,EMOTION,EMOTION,EMOTION,三船栞子,Shioriko Mifune,미후네 시오리코,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,2022-06-22,https://youtu.be/BctS652B2-g,Nijigasaki,,エモーション
Eutopia / EMOTION / stars we chase 【三船栞子盤】,3,stars we chase,stars we chase,stars we chase,ミア・テイラー,Mia Taylor,미아 테일러,Konnie Aoki,Konnie Aoki,Konnie Aoki,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,2022-06-22,https://youtu.be/CRCiAmua-ww,Nijigasaki,,スターズ・ウィ・チェイス
Eutopia / EMOTION / stars we chase 【三船栞子盤】,4,Eutopia (Off Vocal),Eutopia (Off Vocal),Eutopia (Off Vocal),鐘 嵐珠,Lanzhu Zhong,쇼우 란쥬,Ayaka Miyake,Ayaka Miyake,Ayaka Miyake,*Luna;角野寿和,*Luna;Toshikazu Kadono,*Luna;카도노 토시카즈,*Luna;角野寿和,*Luna;Toshikazu Kadono,*Luna;카도노 토시카즈,2022-06-22,https://youtu.be/gmlmoBoKkJM,Nijigasaki,,ユートピア (オフボーカル)
Eutopia / EMOTION / stars we chase 【三船栞子盤】,5,EMOTION (Off Vocal),EMOTION (Off Vocal),EMOTION (Off Vocal),三船栞子,Shioriko Mifune,미후네 시오리코,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,2022-06-22,https://youtu.be/dUQJP_2hZMY,Nijigasaki,,エモーション (オフボーカル)
Eutopia / EMOTION / stars we chase 【三船栞子盤】,6,stars we chase (Off Vocal),stars we chase (Off Vocal),stars we chase (Off Vocal),ミア・テイラー,Mia Taylor,미아 테일러,Konnie Aoki,Konnie Aoki,Konnie Aoki,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,2022-06-22,https://youtu.be/jpYgUxMg_xQ,Nijigasaki,,スターズ・ウィ・チェイス (オフボーカル)
Eutopia / EMOTION / stars we chase 【ミア・テイラー盤】,1,Eutopia,Eutopia,Eutopia,鐘 嵐珠,Lanzhu Zhong,쇼우 란쥬,Ayaka Miyake,Ayaka Miyake,Ayaka Miyake,*Luna;角野寿和,*Luna;Toshikazu Kadono,*Luna;카도노 토시카즈,*Luna;角野寿和,*Luna;Toshikazu Kadono,*Luna;카도노 토시카즈,2022-06-22,https://youtu.be/lbWR2WGoePI,Nijigasaki,,ユートピア
Eutopia / EMOTION / stars we chase 【ミア・テイラー盤】,2,EMOTION,EMOTION,EMOTION,三船栞子,Shioriko Mifune,미후네 시오리코,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,2022-06-22,https://youtu.be/_XrBxZyVLQc,Nijigasaki,,エモーション
Eutopia / EMOTION / stars we chase 【ミア・テイラー盤】,3,stars we chase,stars we chase,stars we chase,ミア・テイラー,Mia Taylor,미아 테일러,Konnie Aoki,Konnie Aoki,Konnie Aoki,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,2022-06-22,https://youtu.be/COwb7jyRxQM,Nijigasaki,,スターズ・ウィ・チェイス
Eutopia / EMOTION / stars we chase 【ミア・テイラー盤】,4,Eutopia (Off Vocal),Eutopia (Off Vocal),Eutopia (Off Vocal),鐘 嵐珠,Lanzhu Zhong,쇼우 란쥬,Ayaka Miyake,Ayaka Miyake,Ayaka Miyake,*Luna;角野寿和,*Luna;Toshikazu Kadono,*Luna;카도노 토시카즈,*Luna;角野寿和,*Luna;Toshikazu Kadono,*Luna;카도노 토시카즈,2022-06-22,https://youtu.be/tmAyzn1U_Ww,Nijigasaki,,ユートピア (オフボーカル)
Eutopia / EMOTION / stars we chase 【ミア・テイラー盤】,5,EMOTION (Off Vocal),EMOTION (Off Vocal),EMOTION (Off Vocal),三船栞子,Shioriko Mifune,미후네 시오리코,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,tofubeats,2022-06-22,https://youtu.be/ACe0LKkoe_4,Nijigasaki,,エモーション (オフボーカル)
Eutopia / EMOTION / stars we chase 【ミア・テイラー盤】,6,stars we chase (Off Vocal),stars we chase (Off Vocal),stars we chase (Off Vocal),ミア・テイラー,Mia Taylor,미아 테일러,Konnie Aoki,Konnie Aoki,Konnie Aoki,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,TeddyLoid,2022-06-22,https://youtu.be/XvJtqUcCJBM,Nijigasaki,,スターズ・ウィ・チェイス (オフボーカル)
TVA2 BD Vol.1,1,Fashionista,Fashionista,Fashionista,DiverDiva,DiverDiva,DiverDiva,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,2022-06-24,NA,Nijigasaki,TVA2 BD Vol.1,ファッショニスタ
TVA2 BD Vol.1,2,Fashionista (Off Vocal),Fashionista (Off Vocal),Fashionista (Off Vocal),DiverDiva,DiverDiva,DiverDiva,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,2022-06-24,NA,Nijigasaki,TVA2 BD Vol.1,ファッショニスタ (オフボーカル)
Future Parade,1,Future Parade,Future Parade,Future Parade,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Ayaka Miyake,Ayaka Miyake,Ayaka Miyake,Keisuke Koyama;DAICHI,Keisuke Koyama;DAICHI,Keisuke Koyama;DAICHI,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,2022-07-27,https://youtu.be/wGdbBpqwOak,Nijigasaki,,フューチャーパレード
Future Parade,2,Level Oops! Adventures,Level Oops! Adventures,Level Oops! Adventures,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,T4K,T4K,T4K,T4K,T4K,T4K,T4K,T4K,T4K,2022-07-27,https://youtu.be/7H4wjtOg2P8,Nijigasaki,,レベル・ウップス!アドベンチャーズ
Future Parade,3,Future Parade (Off Vocal),Future Parade (Off Vocal),Future Parade (Off Vocal),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Ayaka Miyake,Ayaka Miyake,Ayaka Miyake,Keisuke Koyama;DAICHI,Keisuke Koyama;DAICHI,Keisuke Koyama;DAICHI,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,2022-07-27,https://youtu.be/rCEEEsqmdW4,Nijigasaki,,フューチャーパレード (オフボーカル)
Future Parade,4,Level Oops! Adventures (Off Vocal),Level Oops! Adventures (Off Vocal),Level Oops! Adventures (Off Vocal),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,T4K,T4K,T4K,T4K,T4K,T4K,T4K,T4K,T4K,2022-07-27,https://youtu.be/ND4bNzkmar4,Nijigasaki,,レベル・ウップス!アドベンチャーズ (オフボーカル)
TVA2 BD Vol.2,1,Fuwa Fuwaアワー！,Fuwa Fuwa Hour!,Fuwa Fuwa 아워!,QU4RTZ,QU4RTZ,QU4RTZ,中村 歩;菊池博人,Ayumu Nakamura;Hiroto Kikuchi,나카무라 아유무;키쿠치 히로토,中村 歩;菊池博人,Ayumu Nakamura;Hiroto Kikuchi,나카무라 아유무;키쿠치 히로토,中村 歩;菊池博人,Ayumu Nakamura;Hiroto Kikuchi,나카무라 아유무;키쿠치 히로토,2022-07-27,NA,Nijigasaki,TVA2 BD Vol.2,ふわふわアワー！
TVA2 BD Vol.2,2,Fuwa Fuwaアワー！ (Off Vocal),Fuwa Fuwa Hour! (Off Vocal),Fuwa Fuwa 아워! (Off Vocal),QU4RTZ,QU4RTZ,QU4RTZ,中村 歩;菊池博人,Ayumu Nakamura;Hiroto Kikuchi,나카무라 아유무;키쿠치 히로토,中村 歩;菊池博人,Ayumu Nakamura;Hiroto Kikuchi,나카무라 아유무;키쿠치 히로토,中村 歩;菊池博人,Ayumu Nakamura;Hiroto Kikuchi,나카무라 아유무;키쿠치 히로토,2022-07-27,NA,Nijigasaki,TVA2 BD Vol.2,ふわふわアワー！ (オフボーカル)
ドラマCD 純情アマービレ [Disc 1],1,ラジオドラマ4章1話 ~ランジュはお台場マスター！~,Radio Drama Chapter 4 Episode 1 ~Lanzhu is Odaiba master!~,라디오 드라마 4장 1화 ~란쥬는 오다이바 마스터!~,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 1],2,ラジオドラマ4章2話 ~お台場マスターへの道を進め！~,Radio Drama Chapter 4 Episode 2 ~Go on the road to Odaiba Master!~,라디오 드라마 4장 2화 ~오다이바 마스터로의 길을 나아가자!~,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 1],3,ラジオドラマ4章3話 ~絶景を見に行こう！~,Radio Drama Chapter 4 Episode 3 ~Let's go see a superb view!~,라디오 드라마 4장 3화 ~절경을 보러 가자!~,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 1],4,ラジオドラマ4章4話 ~素敵なカフェタイム~,Radio Drama Chapter 4 Episode 4 ~A Wonderful Cafe Time~,라디오 드라마 4장 4화 ~멋진 카페타임~,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 1],5,ラジオドラマ4章5話 ~大好きが集まる場所！~,Radio Drama Chapter 4 Episode 5 ~A Place Where Loves Gather!~,라디오 드라마 4장 5화 ~좋아함이 모이는 장소!~,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 1],6,ラジオドラマ4章6話 ~マスターの称号！~,Radio Drama Chapter 4 Episode 6 ~Master Title~,라디오 드라마 4장 6화 ~마스터 칭호!~,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
